total_cut_acceptance,,f90_NR_Acceptance,,Overall_NR_Acceptance,
X,Y,X,Y,X,Y
10.124502631240915,0.6188598956242475,63.50404312668478,0.6180677104241953,66.25850340136071,0.5796107198034152
10.124502631240915,0.6014318212230699,63.50404312668478,0.6006396360230177,65.5936336798872,0.5586538204201809
10.124502631240915,0.5840037468218924,63.50404312668478,0.5832115616218402,65.68861506866914,0.5360765422186554
12.87896290591685,0.7084488400666645,63.59902451546671,0.5689522280208767,68.34809395456314,0.6276459496612062
12.119111795661418,0.6869878228288508,66.25850340136071,0.790331983017653,67.68322423308963,0.6061849324233926
12.119111795661418,0.6640144520272985,65.5936336798872,0.7693750836344189,67.64251792361166,0.5846827627076541
14.805728221207403,0.725748312974327,65.5936336798872,0.7519470092332412,70.2748592698537,0.640814742597161
17.058144012321705,0.7408564164324907,65.5936336798872,0.7304259779651203,72.527275060968,0.6820186611194257
19.147734565524132,0.7440971740690734,68.34809395456314,0.8410318358210788,71.76742395071257,0.6537160444266042
21.31647627604484,0.7477220214996214,67.68322423308963,0.8200749364378446,74.45404037625856,0.6932687197721339
23.272640592625038,0.7376876756322768,67.68322423308963,0.7971015656362923,76.78560732469111,0.6940514741959962
25.284993532971832,0.7478642085868105,70.43768450776557,0.878048489714489,78.63322148266342,0.7080373152874175
27.50609677833385,0.7518029755605034,69.77281478629207,0.8501779740398785,80.8856372737777,0.7075126211938756
29.595687331536276,0.7527391944332938,72.527275060968,0.9255075848813321,82.97522782698015,0.7136340522851984
31.393027457717388,0.7373220516937906,71.76742395071257,0.9040465676435183,85.06481838018257,0.7079447222120868
33.2728239543795,0.7220703102597932,71.76742395071257,0.8866184932423409,87.2859216255446,0.7138002449845104
35.32170819810398,0.7325950564890759,74.30478390817267,0.9391290550744603,89.11248679442782,0.70088153249133
37.57412398921828,0.7300538909772158,76.33919479741607,0.9519473660734217,91.33359003978985,0.7016072406116588
39.663714542420706,0.7256608639587373,78.60608394301143,0.9664131479386416,93.42318059299228,0.6991586681751297
41.59047985771126,0.7380837682323038,80.41803659054361,0.9772322926638481,95.64428383835431,0.6957018600294417
43.84289564882556,0.7368234735958552,82.78526504941628,0.9854255927399264,97.52321054207887,0.7125357955305791
45.93248620202799,0.7450333929418645,84.87485560261871,0.9842013065216618,99.69195225259956,0.7065043854847171
48.02207675523043,0.7392000291960159,86.96444615582114,0.9825449192851863,101.17999401018314,0.6881100851955955
50.11166730843286,0.7469778475238142,89.05403670902356,0.9796642458304463,103.12394643391993,0.70203934162987
52.201257861635284,0.7439531403963371,91.14362726222599,0.9778638249212338,105.3908355795153,0.7154344731944116
54.29084841483771,0.7361033052321704,93.23321781542843,0.9762074376847583,107.48042613271771,0.7168748099217817
56.38043896804014,0.7405683490870176,95.32280836863086,0.9739749157573347,109.40719144800825,0.7036802966871241
58.470029521242566,0.7305580088317958,97.41239892183329,0.9728946632118073,111.65960723912256,0.7110414461759331
60.55962007444499,0.731134143522744,99.5019894750357,0.9714543264844373,113.749197792325,0.7159385910489913
62.64921062764742,0.7300538909772165,101.59158002823814,0.9713823096480688,115.83878834552742,0.7075606324181222
64.73880118084985,0.7317102782136922,103.68117058144058,0.9719584443390169,117.92837889872986,0.708592873739404
66.82839173405227,0.7361033052321708,105.770761134643,0.9771436565575491,120.14948214409189,0.7053705819583007
68.91798228725472,0.7448893592691281,107.86035168784544,0.9775757575757602,122.10756000513472,0.7139221196306734
71.00757284045714,0.7349510358502749,109.94994224104785,0.9762074376847587,124.06563786617754,0.7061221422763002
73.09716339365957,0.7379037261413834,112.03953279425029,0.9769996228848122,126.41825380369916,0.7048424584915984
75.186753946862,0.7375436419595411,114.1291233474527,0.9821848351033445,128.376331664742,0.6960539423405772
76.78560732469111,0.7230322494312877,116.21871390065515,0.9814646667396595,130.3867710606262,0.708970962130339
78.70739742437881,0.7314558187251903,118.20276957743322,0.9806244703153604,132.55551277114688,0.7116175808668816
80.75412458161811,0.7206861624926679,120.39789500706,0.9808885320487116,134.80792856226117,0.7086597465160325
82.97522782698015,0.7251567461041588,122.48748556026241,0.9808885320487117,136.65554272023343,0.72600294393149
84.98883326915703,0.7193881975110418,124.57707611346486,0.9800963468486582,138.82428443075412,0.71939539919468
87.154408933385,0.730197924649954,126.6666666666673,0.9798082795031842,140.9138749839566,0.7205476685765762
89.24399948658743,0.7168027930854126,128.75625721986972,0.9803844141941322,143.003465537159,0.7218439716312092
91.33359003978985,0.7180990961400457,130.84584777307214,0.984057272848926,145.09305609036142,0.7201155675583653
93.42318059299228,0.7166587594126759,132.93543832627455,0.9840572728489261,146.24549694091553,0.69057906240243
95.64428383835431,0.7153846153846177,135.02502887947702,0.9836251718307151,148.51238608651084,0.7142822038125165
97.52321054207887,0.732142379231904,137.05129850682482,0.9832650876488727,147.84751636503734,0.6933253044292824
99.69195225259956,0.7267411165042663,139.20420998588185,0.9856416432490333,150.6019766397133,0.7065523967089641
101.17999401018314,0.7098951781970675,141.29380053908426,0.9854255927399278,152.69156719291573,0.7098891767940381
103.12394643391993,0.724062090191358,143.38339109228673,0.9844173570307688,154.78115774611814,0.7072245538484034
105.3908355795153,0.7325024634137467,145.47298164548914,0.9834811381579783,156.87074829932055,0.7117616145396192
107.48042613271771,0.7343028843229592,147.56257219869156,0.9823288687760823,158.59307748256623,0.6839247067219808
109.57001668592015,0.7215559042857344,149.65216275189402,0.9812486162305549,158.62790399178624,0.7056041750301123
111.65960723912256,0.7283254869043736,151.74175330509644,0.9808885320487124,160.235803216166,0.6915145954005889
113.749197792325,0.7301979246499547,153.83134385829885,0.9808885320487124,161.67826782382127,0.7096565070150016
115.83878834552742,0.721627921122103,155.85761348564665,0.9808885320487125,163.51944551405558,0.7237164093767907
117.92837889872986,0.722780190503999,158.01052496470373,0.9806724815396071,165.03914773456643,0.7000228702115536
119.94198434090676,0.7190713234310213,160.10011551790615,0.9795922289940795,166.96591304985697,0.7125075032020076
122.10756000513472,0.7328625475955894,162.18970607110856,0.9829050034670307,169.12967954477483,0.7029371515232656
124.19715055833713,0.7211238032675238,164.27929662431103,0.9872260136491409,171.14509415626185,0.7105270402018737
126.28674111153957,0.7221320389766828,166.36888717751344,0.9868659294672985,173.39750994737614,0.7147143048307282
128.45231677576754,0.7112286899504916,168.45847773071586,0.9864338284490874,175.56625165789688,0.7228342031312769
130.4659222179444,0.7232122915222103,170.54806828391827,0.9846334075398749,177.26584287231287,0.7077286717029836
132.55551277114688,0.7243645609041065,172.63765883712074,0.984345340194401,178.66219263986022,0.691740934029176
134.3601591580035,0.7162986752308342,174.66392846446854,0.9853775815156829,180.22350575450412,0.6823931486685446
136.16480554486014,0.7410004501052305,176.81683994352557,0.9856416432490341,182.13579771531357,0.6944775738111792
138.25439609806256,0.732430446577379,178.90643049672798,0.9826169361215571,184.28383835392032,0.6896081277213397
140.34398665126503,0.7312061603591145,180.99602104993045,0.9808885320487131,186.12501604415456,0.7066484191574562
142.43357720446744,0.7327905307592215,183.08561160313286,0.9808885320487132,188.21460659735698,0.7110414461759349
144.52316775766985,0.7342308674865916,185.17520215633527,0.9812486162305557,189.73430881786788,0.6929812239888562
146.28032345013554,0.7299638699317579,187.26479270953774,0.9845613907035069,191.90305052838858,0.700851063829792
146.80272108843616,0.6996627860297105,189.35438326274016,0.9854255927399289,193.6650770613046,0.6889378171674486
148.70234886407474,0.7283254869043745,191.44397381594257,0.9860737442672456,194.67334103452816,0.0013155237643442952
150.79193941727715,0.7204756517402078,193.47024344329037,0.987137993071358,195.14824797843778,0.6806503412284272
152.88152997047956,0.7250127124314235,195.05326658965583,0.9824729024488206,195.14824797843778,0.6632222668272495
154.97112052368198,0.7212678369402614,195.14824797843778,0.9638565502475627,195.14824797843778,0.645794192426072
157.06071107688444,0.7260929649769512,195.14824797843778,0.946428475846385,195.14824797843778,0.6283661180248944
159.15030163008686,0.7198635086310757,195.14824797843778,0.9290004014452076,195.14824797843778,0.6109380436237168
159.15030163008686,0.6964940452294968,195.14824797843778,0.9115723270440299,195.14824797843778,0.5935099692225393
161.04992940572544,0.7211398070089399,195.14824797843778,0.8941442526428524,195.14824797843778,0.5760818948213616
162.949557181364,0.7340868338138551,195.14824797843778,0.8767161782416748,195.14824797843778,0.5586538204201841
164.27929662431103,0.732934564431959,195.14824797843778,0.8592881038404971,195.14824797843778,0.5412257460190065
165.22911051213026,0.7075846380302463,195.14824797843778,0.8418600294393197,195.14824797843778,0.523797671617829
167.12873828776884,0.727461284867953,195.14824797843778,0.824431955038142,195.14824797843778,0.5063695972166514
169.2183288409713,0.7155064900307817,195.14824797843778,0.8070038806369645,195.14824797843778,0.4889415228154739
171.30791939417372,0.7256608639587405,195.14824797843778,0.7895758062357869,195.14824797843778,0.4715134484142962
173.39750994737614,0.7260929649769515,195.14824797843778,0.7721477318346094,195.14824797843778,0.45408537401311866
175.48710050057855,0.7366794399231215,195.14824797843778,0.7547196574334318,195.14824797843778,0.4366572996119411
176.72185855474362,0.7345189348320664,195.14824797843778,0.7372915830322542,195.14824797843778,0.41922922521076356
177.9566166089087,0.7140661533034118,195.1075416689598,0.7159591672879557,195.14824797843778,0.401801150809586
180.04620716211116,0.6978623651204988,195.14824797843778,0.6909487488291229,195.14824797843778,0.38437307640840834
182.13579771531357,0.7090249747576167,,,195.14824797843778,0.3669450020072308
183.84546271338832,0.6981915849438978,,,195.14824797843778,0.34951692760605324
185.555127711463,0.7191073318492072,,,195.14824797843778,0.3320888532048757
187.6447182646654,0.7229962410131063,,,195.14824797843778,0.31466077880369814
188.97445770761243,0.7210517864311567,,,195.14824797843778,0.2972327044025206
190.26620459504664,0.7043366787100274,,,195.14824797843778,0.2798046300013429
192.39378770376186,0.7130579175942531,,,195.14824797843778,0.2623765556001654
194.48337825696427,0.6985825334841842,,,195.14824797843778,0.24494848119898782
196.63141889557102,0.7074627633840849,,,195.14824797843778,0.22752040679781027
197.9027082531137,0.735959271559437,,,195.14824797843778,0.21009233239663272
199.82947356840424,0.7226927414884108,,,195.14824797843778,0.19266425799545506
202.08188935951858,0.7092410252667227,,,195.14824797843778,0.1752361835942775
203.4116288024656,0.6950417056960664,,,195.14824797843778,0.15780810919310007
,,,,195.14824797843778,0.1403800347919224
,,,,195.14824797843778,0.12295196039074474
,,,,195.14824797843778,0.1055238859895673
,,,,195.14824797843778,0.08809581158838964
,,,,195.14824797843778,0.0706677371872122
,,,,195.14824797843778,0.053239662786034536
,,,,195.14824797843778,0.035811588384856874
,,,,195.14824797843778,0.018383513983679434
,,,,196.76293158773058,0.00016325438244835233
,,,,198.852522140933,0.0006673722370278412
,,,,200.94211269413546,0.00016325438244857438
