0 0
4.840200231035812806e+01 2.467793146236907376e-03
5.011166730843284256e+01 1.046166198314057993e-02
5.182133230650755706e+01 2.959413484503947700e-02
5.163136952894369358e+01 1.125384718319399902e-02
5.373362426731704034e+01 7.362522860074172115e-02
5.600051341291242579e+01 2.215430093792211119e-01
5.533564369143891781e+01 2.005861099959869165e-01
5.533564369143891781e+01 1.772166465944078340e-01
5.809010396611485305e+01 3.387864189871431231e-01
5.742523424464134507e+01 3.178295196039088166e-01
5.742523424464134507e+01 3.004014452027311544e-01
5.742523424464134507e+01 2.829733708015536031e-01
5.742523424464134507e+01 2.600000000000013411e-01
6.017969451931728031e+01 4.591985693952790326e-01
5.951482479784378654e+01 4.382416700120448372e-01
5.951482479784378654e+01 4.208135956108672859e-01
5.951482479784378654e+01 4.033855212096897347e-01
5.951482479784378654e+01 3.859574468085120724e-01
5.951482479784378654e+01 3.685293724073345212e-01
5.951482479784378654e+01 3.463481868058357893e-01
6.234843622983798639e+01 5.695463669209167579e-01
6.150943396226428206e+01 5.475632276194314363e-01
6.150943396226428206e+01 5.301351532182538850e-01
6.150943396226428206e+01 5.127070788170762228e-01
6.150943396226428206e+01 4.952790044158986715e-01
6.150943396226428206e+01 4.707212632142393494e-01
6.404679391972436520e+01 7.187884001452864435e-01
6.350404312668477758e+01 6.877800080289055984e-01
6.350404312668477758e+01 6.703519336277280471e-01
6.350404312668477758e+01 6.529238592265504959e-01
6.350404312668477758e+01 6.354957848253729447e-01
6.350404312668477758e+01 6.180677104241952824e-01
6.350404312668477758e+01 6.006396360230177311e-01
6.350404312668477758e+01 5.832115616218401799e-01
6.359902451546670932e+01 5.689522280208767491e-01
6.625850340136071281e+01 7.903319830176529504e-01
6.559363367988720483e+01 7.693750836344188659e-01
6.559363367988720483e+01 7.519470092332412037e-01
6.559363367988720483e+01 7.304259779651203210e-01
6.834809395456314007e+01 8.410318358210787659e-01
6.768322423308963209e+01 8.200749364378445705e-01
6.768322423308963209e+01 7.971015656362923085e-01
7.043768450776556733e+01 8.780484897144890111e-01
6.977281478629207356e+01 8.501779740398784924e-01
7.252727506096799459e+01 9.255075848813321127e-01
7.176742395071256908e+01 9.040465676435183173e-01
7.176742395071256908e+01 8.866184932423408771e-01
7.430478390817266643e+01 9.391290550744603172e-01
7.633919479741607006e+01 9.519473660734216747e-01
7.860608394301142710e+01 9.664131479386416368e-01
8.041803659054360764e+01 9.772322926638481455e-01
8.278526504941628161e+01 9.854255927399263593e-01
8.487485560261870887e+01 9.842013065216618228e-01
8.696444615582113613e+01 9.825449192851862801e-01
8.905403670902356339e+01 9.796642458304463119e-01
9.114362726222599065e+01 9.778638249212338041e-01
9.323321781542843212e+01 9.762074376847582613e-01
9.532280836863085938e+01 9.739749157573347471e-01
9.741239892183328664e+01 9.728946632118072868e-01
9.950198947503569968e+01 9.714543264844373027e-01
1.015915800282381412e+02 9.713823096480688202e-01
1.036811705814405826e+02 9.719584443390169026e-01
1.057707611346429957e+02 9.771436565575490896e-01
1.078603516878454371e+02 9.775757575757602069e-01
1.099499422410478502e+02 9.762074376847587054e-01
1.120395327942502917e+02 9.769996228848122355e-01
1.141291233474527047e+02 9.821848351033445335e-01
1.162187139006551462e+02 9.814646667396594859e-01
1.182027695774332159e+02 9.806244703153603748e-01
1.203978950070600007e+02 9.808885320487116255e-01
1.224874855602624137e+02 9.808885320487117365e-01
1.245770761134648552e+02 9.800963468486582064e-01
1.266666666666672967e+02 9.798082795031841652e-01
1.287562572198697239e+02 9.803844141941322476e-01
1.308458477730721370e+02 9.840572728489259680e-01
1.329354383262745500e+02 9.840572728489260790e-01
1.350250288794770199e+02 9.836251718307150727e-01
1.370512985068248213e+02 9.832650876488726599e-01
1.392042099858818460e+02 9.856416432490332502e-01
1.412938005390842591e+02 9.854255927399278026e-01
1.433833910922867290e+02 9.844173570307688248e-01
1.454729816454891420e+02 9.834811381579783296e-01
1.475625721986915551e+02 9.823288687760822757e-01
1.496521627518940250e+02 9.812486162305549264e-01
1.517417533050964380e+02 9.808885320487124027e-01
1.538313438582988510e+02 9.808885320487124027e-01
1.558576134856466524e+02 9.808885320487125137e-01
1.580105249647037340e+02 9.806724815396070660e-01
1.601001155179061470e+02 9.795922289940794947e-01
1.621897060711085601e+02 9.829050034670306912e-01
1.642792966243110300e+02 9.872260136491408655e-01
1.663688871775134430e+02 9.868659294672984528e-01
1.684584777307158561e+02 9.864338284490874464e-01
1.705480682839182691e+02 9.846334075398749386e-01
1.726376588371207390e+02 9.843453401944010084e-01
1.746639284644685404e+02 9.853775815156828877e-01
