0 0
1.031420552003742301e+02 2.364019108912707168e-03
1.072961172618119434e+02 1.041644812383957230e-02
1.114501793232496567e+02 2.962330304447902130e-02
1.109886168719788060e+02 1.125171880980446737e-02
1.160965746660429403e+02 7.376974091452526139e-02
1.216045532512084861e+02 2.219602228428054769e-01
1.199890846717604944e+02 2.009551975390898582e-01
1.199890846717604944e+02 1.775525388769971791e-01
1.266817402151878724e+02 3.394278666912383668e-01
1.250662716357399091e+02 3.184228413875227481e-01
1.250662716357399091e+02 3.009700111988435900e-01
1.250662716357399091e+02 2.835171810101643208e-01
1.250662716357399091e+02 2.605111775796326024e-01
1.317589271791673013e+02 4.600687523921583866e-01
1.301434585997192812e+02 4.390637270884427679e-01
1.301434585997192812e+02 4.216108968997636097e-01
1.301434585997192812e+02 4.041580667110843406e-01
1.301434585997192812e+02 3.867052365224050714e-01
1.301434585997192812e+02 3.692524063337258022e-01
1.301434585997192812e+02 3.470397133663158939e-01
1.370284318311762490e+02 5.706331746830541896e-01
1.349898643380632848e+02 5.485956437917302031e-01
1.349898643380632848e+02 5.311428136030509339e-01
1.349898643380632848e+02 5.136899834143716648e-01
1.349898643380632848e+02 4.962371532256923956e-01
1.349898643380632848e+02 4.716445288689171678e-01
1.411550199371811232e+02 7.201340924785493147e-01
1.398362700764072883e+02 6.890666685567671257e-01
1.398362700764072883e+02 6.716138383680878565e-01
1.398362700764072883e+02 6.541610081794085874e-01
1.398362700764072883e+02 6.367081779907293182e-01
1.398362700764072883e+02 6.192553478020500490e-01
1.398362700764072883e+02 6.018025176133708909e-01
1.398362700764072883e+02 5.843496874246916217e-01
1.400670513020426711e+02 5.700727216024271682e-01
1.465289256198346948e+02 7.918403668684351748e-01
1.449134570403866746e+02 7.708353415647196671e-01
1.449134570403866746e+02 7.533825113760403980e-01
1.449134570403866746e+02 7.318309104612319427e-01
1.516061125838140811e+02 8.426699318146382289e-01
1.499906440043661178e+02 8.216649065109227212e-01
1.499906440043661178e+02 7.986589030803910028e-01
1.566832995477935242e+02 8.797968614887377026e-01
1.550678309683455041e+02 8.518683994159593764e-01
1.617604865117729105e+02 9.273810654494425432e-01
1.599142367066895076e+02 9.058685837007218744e-01
