0    0.2
0.25 0.214794
0.75 0.42545
1.25 0.535393
1.75 0.605092
2.25 0.654021
2.75 0.690623
3.25 0.719228
3.75 0.74231
4.25 0.761397
4.75 0.777487
5.25 0.791267
5.75 0.803223
6.25 0.81371
6.75 0.822995
7.25 0.831283
7.75 0.838733
8.25 0.845472
8.75 0.851601
9.25 0.857203
9.75 0.862346
10.25 0.867087
10.75 0.871473
11.25 0.875545
11.75 0.879335
12.25 0.882875
12.75 0.886188
13.25 0.889297
13.75 0.892222
14.25 0.894977
14.75 0.89758
15.25 0.900041
15.75 0.902374
16.25 0.904588
16.75 0.906692
17.25 0.908695
17.75 0.910604
18.25 0.912426
18.75 0.914167
19.25 0.915833
19.75 0.917428
20.25 0.918957
20.75 0.920424
21.25 0.921833
21.75 0.923188
22.25 0.924492
22.75 0.925747
23.25 0.926957
23.75 0.928123
24.25 0.929249
24.75 0.930337
25.25 0.931388
25.75 0.932404
26.25 0.933388
26.75 0.93434
27.25 0.935263
27.75 0.936157
28.25 0.937025
28.75 0.937866
29.25 0.938683
29.75 0.939477
30.25 0.940248
30.75 0.940998
31.25 0.941728
31.75 0.942437
32.25 0.943128
32.75 0.943801
33.25 0.944456
33.75 0.945095
34.25 0.945718
34.75 0.946325
35.25 0.946918
35.75 0.947496
36.25 0.94806
36.75 0.948612
37.25 0.94915
37.75 0.949676
38.25 0.950191
38.75 0.950694
39.25 0.951186
39.75 0.951667
40.25 0.952138
40.75 0.952598
41.25 0.95305
41.75 0.953491
42.25 0.953924
42.75 0.954348
43.25 0.954764
43.75 0.955171
44.25 0.95557
44.75 0.955962
45.25 0.956346
45.75 0.956723
46.25 0.957092
46.75 0.957455
47.25 0.957811
47.75 0.958161
48.25 0.958504
48.75 0.958841
49.25 0.959173
49.75 0.959498
50.25 0.959818
50.75 0.960132
51.25 0.960441
51.75 0.960745
52.25 0.961044
52.75 0.961337
53.25 0.961626
53.75 0.96191
54.25 0.96219
54.75 0.962465
55.25 0.962736
55.75 0.963003
56.25 0.963265
56.75 0.963524
57.25 0.963778
57.75 0.964029
58.25 0.964275
58.75 0.964519
59.25 0.964758
59.75 0.964994
60.25 0.965227
60.75 0.965456
61.25 0.965682
61.75 0.965905
62.25 0.966124
62.75 0.966341
63.25 0.966554
63.75 0.966765
64.25 0.966973
64.75 0.967178
65.25 0.96738
65.75 0.967579
66.25 0.967776
66.75 0.96797
67.25 0.968162
67.75 0.968351
68.25 0.968538
68.75 0.968722
69.25 0.968904
69.75 0.969084
70.25 0.969261
70.75 0.969436
71.25 0.969609
71.75 0.96978
72.25 0.969949
72.75 0.970116
73.25 0.970281
73.75 0.970443
74.25 0.970604
74.75 0.970763
75.25 0.97092
75.75 0.971076
76.25 0.971229
76.75 0.971381
77.25 0.971531
77.75 0.971679
78.25 0.971826
78.75 0.971971
79.25 0.972114
79.75 0.972256
80.25 0.972396
80.75 0.972535
81.25 0.972672
81.75 0.972808
82.25 0.972942
82.75 0.973075
83.25 0.973206
83.75 0.973336
84.25 0.973464
84.75 0.973592
85.25 0.973718
85.75 0.973842
86.25 0.973966
86.75 0.974088
87.25 0.974209
87.75 0.974328
88.25 0.974447
88.75 0.974564
89.25 0.97468
89.75 0.974795
90.25 0.974909
90.75 0.975021
91.25 0.975133
91.75 0.975244
92.25 0.975353
92.75 0.975461
93.25 0.975569
93.75 0.975675
94.25 0.975781
94.75 0.975885
95.25 0.975988
95.75 0.976091
96.25 0.976192
96.75 0.976293
97.25 0.976392
97.75 0.976491
98.25 0.976589
98.75 0.976686
99.25 0.976782
99.75 0.976877
30000 1
